SessionID,AdClicks,InfoSectionCount,InfoSectionTime,HelpPageVisits,HelpPageTime,ItemBrowseCount,ItemBrowseTime,ExitRateFirstPage,SessionExitRatio,PageEngagementScore,HolidayProximityIndex,VisitMonth,UserPlatformID,WebClientCode,MarketZone,TrafficSourceCode,UserCategory,IsWeekendVisit,MonetaryConversion
MBeRXaUaQ33Th2HF,0,0,0,0,0,1,0,0.2,,0,0,December,Windows,Safari,South America,1,Returning,TRUE,No
TnwCiKehGXCwwva2,0,0,0,0,0,,,0,0.028571429,0,0,November,Android,Chrome,North America,2,New,TRUE,No
xNofnJ2FcCmGtnRi,3,0,0,0,0,13,135.875,0.030769231,0.076923077,0,0,November,Windows,,North America,1,Returning,TRUE,No
xC0oihR59E2OQEqc,1,0,0,0,0,10,1678.333333,0,0.02,0,0,November,Android,Chrome,North America,2,Returning,FALSE,No
P0qujCiL2Bni3kme,4,0,0,0,0,17,418.3333333,0,0.025,0,0,November,Android,Samsung Internet,North America,2,New,FALSE,No
veeWYwFwx0EwgY3E,3,4,49,0,0,17,283.7916667,0,0.030952381,0,0,December,Android,Chrome,North America,13,Returning,TRUE,No
kILWEbasQKd0WTAL,1,0,0,,,55,4156.9,0.018787879,0.05352381,0,0,November,Android,Chrome,North America,1,Returning,TRUE,No
66hwddHbeqdAMUTY,0,7,91,0,0,23,297.125,0,0.012068966,0,0,November,Android,Chrome,Middle East,2,New,FALSE,No
oR3gCvQGTds70tkW,3,0,0,0,0,13,562.25,0,0.015384615,34.97250838,0,November,Windows,Safari,North America,2,New,FALSE,Yes
WKSjjMrHbR7iUa2L,2,,,0,0,470,14129.8808,0,0.00362107,13.38149414,0,November,MacOS,Chrome,Other,,Returning,TRUE,Yes
0B9EUIAnmVSpgXTy,2,2,87.83333333,1,113,67,4868,0,0.003174603,48.45370723,0,December,Android,Chrome,Africa,2,Returning,FALSE,Yes
UQpoHACeNTIwuSHh,1,5,68,2,9,32,1195.583333,0.01981982,0.036486486,32.0201901,0,November,Android,Firefox,Asia-Pacific,2,Returning,FALSE,Yes
G1uDoEw7ifzgqXcf,2,0,0,,,5,118.75,0.04,0.08,0,0,December,Windows,Safari,North America,8,New,FALSE,No
kqh2j5TJvGlAMNkz,,3,62.5,0,0,46,1048.107143,0.004,0.013,20.88414313,0,December,Android,Chrome,Asia-Pacific,2,Returning,FALSE,Yes
0tgWbBIIalCdyunC,3,0,0,0,0,17,349.375,0.0125,0.01875,0,0,November,iOS,Chrome,Other,20,,FALSE,No
M1IL1rR38CKTecS9,3,0,0,0,0,10,190,0,0.04,0,0,December,Android,Samsung Internet,Oceania,20,Returning,FALSE,No
GRKkoIgiEz5LBf0B,0,6,214.6666667,1,112,68,2822.172118,0.003105023,0.023152976,0,0,November,Android,Chrome,North America,10,Returning,FALSE,No
fE8uIWftUGQJdOTn,1,3,335.5,1,15,4,96,0,0.025,0,0,November,Windows,Safari,Central America,15,Returning,FALSE,No
HSzJTiuXvTDAdqRA,3,0,0,0,0,3,112,0,0.033333333,0,0,December,Windows,Safari,Europe,2,Returning,FALSE,No
Zlop4fOjYIHMy1eR,,10,506.3883929,1,5,58,2528.287431,0.001318681,0.005582418,5.552517289,0,November,iOS,Chrome,Asia-Pacific,10,Returning,FALSE,No
6xESiNewkGCS23lN,,5,139.9833333,0,0,27,677.8833333,0,0.006060606,0,0,December,Windows,Chrome,North America,2,New,TRUE,No
CzGWFH6fftRjsw54,1,9,395.8785714,0,0,124,3959.145344,0.004871324,0.014283416,3.464444066,0,November,Android,Chrome,North America,2,Returning,FALSE,Yes
fA4D17BYcM3PAbdC,1,4,83.25,0,0,152,4307.409559,0.002631579,0.005971036,0.305312057,0,December,Android,Chrome,North America,2,Returning,FALSE,Yes
Wa7z7TiPxWUfj8uj,0,2,131.5,0,0,26,1960.475,0.007407407,0.024074074,33.69233226,0,November,Windows,Safari,North America,2,Returning,FALSE,Yes
Mx1moRENGcVYTlr4,1,3,474.6666667,1,30.5,86,1789.954762,0.002298851,0.012426564,5.523782302,0,December,Android,Samsung Internet,North America,2,Returning,FALSE,No
eph54EL5saSiiuLO,0,0,0,1,59.5,44,2284.488095,0,0.003359173,0,0,December,,Internet Explorer,Europe,8,Returning,FALSE,No
3bf0RtDcMHbMBoSd,3,6,27,1,0,141,6481.483333,0,0.019984285,1.257438906,0,November,Android,Chrome,,2,Returning,FALSE,No
2a6hZZrb7zrDcgR9,4,0,0,0,0,3,74.5,0.066666667,0.1,0,0,December,Android,Chrome,Europe,3,New,FALSE,No
ZQGAURt2AXXT2MrN,0,0,0,0,0,21,1051.166667,0,0.00952381,14.14084367,0,November,Windows,UC Browser,Europe,6,New,TRUE,Yes
llKCppaapFNitvO8,4,0,0,3,96.5,76,1966.092332,0.007876231,0.014700317,0,0,December,iOS,Chrome,North America,2,Returning,FALSE,Yes
CxbNH76yO6IuO8t4,2,0,0,0,0,5,127.5,0.04,0.06,0,0,November,iOS,Chrome,Middle East,3,Returning,FALSE,No
MEo9inQvYuR8xaRK,3,8,1040.25,0,0,207,5160.451362,0.002296651,0.013407291,0,0,November,Android,Chrome,North America,2,Returning,FALSE,No
nRzPahS2ka92rfbA,3,1,11,0,0,26,651.0666667,0,0.016666667,0,0,November,MacOS,Chrome,North America,3,Returning,FALSE,No
TLzfh13qALqfKSNy,2,1,12,0,0,16,565.4166667,0.028571429,0.027380952,0,0,November,iOS,Chrome,North America,10,Returning,FALSE,No
1yKZAQZUESDDjvGU,1,0,0,0,0,6,77,0.083333333,0.116666667,0,0,December,Android,Chrome,Asia-Pacific,13,Returning,FALSE,No
MDjpnbyKwKweKDq8,3,0,0,0,0,28,1250.125,0,0.022857143,,0,November,Android,Chrome,North America,3,Returning,FALSE,No
hntIt9aAGicdXsbk,1,5,75.25,0,0,35,572.9761905,0.005405405,0.014414414,0,0,December,iOS,Chrome,North America,3,Returning,FALSE,No
z89RNhDO1xAGFFpZ,2,1,98,0,0,39,2555.994444,0.005263158,0.005668016,0,0,December,Android,Chrome,North America,2,Returning,FALSE,No
bmIHOkn8bzzwl6Dm,3,0,0,0,0,8,113.6666667,0,0.025,0,0,November,Android,Chrome,South America,13,Returning,FALSE,No
7KGQN2nQWZ0Y6KRK,0,0,0,0,0,18,706.05,0.006666667,0.044938272,0,0,November,Windows,UC Browser,North America,,Returning,TRUE,No
bCi4MpIIIIK0U1Ck,0,3,75.5,1,0,130,4737.087716,0.006060606,0.011475964,43.77424082,0,November,Android,Chrome,North America,2,Returning,FALSE,Yes
5f1X6sJ8hOLcGlXx,2,1,78,0,0,2,25.75,0,0.066666667,0,0,November,MacOS,Chrome,Middle East,8,New,FALSE,No
uk52pxOazMNj0mEE,3,3,53,5,9.5,218,8205.68794,0.02357037,0.039663918,1.18073661,0,November,Windows,Safari,Asia-Pacific,3,Returning,FALSE,Yes
kbRhIQSybfBmwLGU,2,9,137.3222222,1,418.5,41,1933.244444,0.006079027,0.021222361,0,0,December,Android,Chrome,North America,2,Returning,FALSE,No
4vgbkvsl58KnDBF7,2,7,154,3,248.1666667,34,886.4791667,0,0.005128205,,0,December,Android,Chrome,North America,2,New,FALSE,Yes
pXarQlwXhP0o19yQ,3,3,77.5,0,0,35,1000.8,0,0.013888889,0,0,December,MacOS,Chrome,North America,6,Returning,FALSE,No
6UvPTACCJzxfxXkm,2,7,235.75,4,66.5,37,729.7916667,0.004545455,,60.42298474,0,November,Android,Chrome,North America,2,Returning,FALSE,Yes
VOr7lo4zuKUGV0J2,3,0,0,,,12,335,0.018181818,0.045454545,0,0,December,Windows,Safari,Central America,,Returning,FALSE,No
0WRZwhKAfdya3QH5,0,0,0,0,0,8,96,0.025,0.05,0,0,November,Android,Edge,Other,20,Returning,FALSE,No
rN88tndOqxtC28kn,0,3,118,0,0,2,96.25,0,0.025,0,0,December,Linux,Brave,Other,20,Other,FALSE,No
p4YDZD7u6jA7cFg4,2,0,0,0,0,24,386.75,0.016666667,0.051388889,,0,November,Android,Edge,North America,3,Returning,FALSE,No
kVJxEMPNEJWE6Ijq,2,9,320.2708333,2,298.3333333,51,1788.370821,0.016969697,0.014709835,8.21617792,0,November,iOS,Chrome,Asia-Pacific,2,Returning,TRUE,Yes
S93zqPRPJKntAmAC,2,0,0,0,0,11,251.2916667,,0.011111111,,0,November,iOS,Chrome,Europe,11,Returning,TRUE,No
SM77vC7tIts8SI0S,0,2,7,0,0,56,656.7681818,0,0.006941639,0,0,November,iOS,Chrome,North America,1,Returning,TRUE,No
mvLkgocv3QVkQPhR,1,2,21.25,0,0,,,0.019191919,0.023480257,0,0,November,iOS,Chrome,North America,8,Returning,TRUE,No
lQke7HdxL0uRH0UN,1,0,0,0,0,3,159,0,0.033333333,0,0,December,Windows,Safari,North America,1,Returning,FALSE,No
VSLlHKsWAI2Bc3V8,3,0,0,0,0,47,2455.147619,0.007407407,0.023703704,0,0,November,iOS,Chrome,North America,3,Returning,FALSE,No
odLFuMvEJXsO20zN,4,0,0,0,0,6,203,0,0.033333333,0,0,November,MacOS,Safari,Europe,3,Returning,FALSE,No
Xl3V4BJRSJdmhDjv,4,1,131.5,1,19,62,1524.962997,0,0.003266621,83.96813664,0,November,Android,,North America,2,New,FALSE,Yes
cRZggdhtJpnTcoKC,,2,64,0,0,10,341.25,0.016666667,0.030555556,0,0,November,iOS,Chrome,Asia-Pacific,10,Returning,FALSE,No
NuvMjQhHPtJyZKs2,4,4,68.10769231,6,1022.25,104,8130.964914,0.003787879,0.01763475,5.907475939,0,November,Windows,Safari,South America,2,Returning,FALSE,Yes
HgAdeoMdD4JrS3Hz,1,1,5,2,17,126,5276.227193,0.011548556,0.033933258,0,0,December,Android,Chrome,Other,1,Returning,TRUE,No
srjdRleEBozQZxME,,0,0,0,0,24,381.3583333,0.008333333,0.0225,0,0,December,Android,Chrome,North America,1,Returning,FALSE,No
YGRrUv2JcOb8K9YU,1,3,54.5,2,7,3,23,0.066666667,0.066666667,0,0,December,Windows,Safari,North America,8,,FALSE,No
IclPm3YSL1BMvv5i,0,9,243.25,3,1475.25,79,3497.214286,0.003448276,0.012643678,32.59864309,0,December,Android,Chrome,Europe,,Returning,FALSE,No
9nCSa342M8Ld6dcq,0,3,150.25,0,0,71,2065.838165,0.006103286,0.015796946,0,0,November,Android,Chrome,North America,2,Returning,FALSE,No
YnK0gIuQMPokBPaC,,2,14,0,0,81,1441.910588,0.002469136,0.013932981,2.76959892,0,November,Android,Chrome,Asia-Pacific,2,Returning,FALSE,No
PaepQc9RXCTazVub,2,1,7,0,0,50,2330.727381,0.023809524,0.031399417,0,0,November,iOS,Chrome,Asia-Pacific,3,Returning,FALSE,No
SjSbeVdHXVvZepug,3,4,118.5,1,8.5,62,2910.632251,0.005833333,0.017587302,25.05062136,0,November,iOS,Chrome,North America,2,Returning,FALSE,Yes
dALzMTFsh1pMcbIP,3,0,0,0,0,9,1626,0.022222222,0.077777778,0,0,November,,Chrome,Asia-Pacific,2,Returning,FALSE,No
9Aa52rNk8IWsZcld,2,0,0,0,0,74,2719.734091,0.008108108,0.024324324,0,0,November,Android,Chrome,Africa,1,Returning,FALSE,No
0V2GjL1ftwVf0BRL,3,7,86.27777778,2,21,80,2170.286706,0.003571429,0.021527778,25.76598645,0,November,iOS,Chrome,North America,10,Returning,TRUE,Yes
UHdB7fiJw9Q1zZdW,4,0,0,0,0,20,837.25,0.015,0.041666667,0,0,December,ChromeOS,,North America,1,Returning,FALSE,No
pjeB2P4GAF2s1ZYU,0,3,155.75,1,0,,,0.007070707,0.0254662,17.60269465,0,November,Android,,North America,10,Returning,TRUE,No
WDXgrfMD10y7rb3e,1,6,31,0,0,17,1494.25,0.020289855,0.031449275,0,0,November,Windows,Safari,Asia-Pacific,7,Returning,FALSE,No
4kaASW2cAF5uwulR,0,0,0,0,0,8,249,0,0.020833333,0,0,November,Android,Chrome,Europe,2,Returning,FALSE,No
s01fWO0jEuzWMExN,3,0,0,0,0,6,316.25,0,0.033333333,0,0,December,iOS,Brave,Other,20,Returning,FALSE,No
JgSaJ1cVcc6QZ6V5,,2,25,0,0,25,243.1666667,0.016666667,0.057283951,0,0,November,Android,Chrome,Asia-Pacific,6,Returning,FALSE,No
WGHYTT2njNMJXHnu,1,3,1115.5,0,0,21,1469.666667,0.008695652,0.014492754,0,,November,Windows,Safari,North America,8,Returning,TRUE,No
5eFNb8TuDXLAsvEp,3,10,143.5833333,1,92,245,7793.158685,0.001587302,0.004610177,59.42458922,0,November,iOS,Chrome,North America,8,Returning,FALSE,Yes
L7AlLXmQDF16ytVw,4,2,144.5,0,0,7,416.5,0.044444444,0.031111111,0,0,November,iOS,Chrome,Asia-Pacific,8,Returning,TRUE,No
DHfYoPevg3CiMOII,0,0,0,0,0,41,1130.92619,0,0.015447154,0,0,December,Android,Chrome,Central America,2,New,FALSE,No
JFjgZ3PqAmmNXBfq,2,0,0,0,0,10,371.5,0,0.04,0,0,November,,Chrome,South America,10,Returning,FALSE,No
bZGwJsD2JIDiqRiE,4,2,28,0,0,51,2587.766667,0,0.007434641,21.47448516,0,November,MacOS,,Asia-Pacific,10,Returning,FALSE,Yes
gfEmFY2DRBs8H3Nj,2,1,6,0,0,6,125,0,0.057142857,0,0,December,Android,Chrome,Middle East,1,Returning,FALSE,No
C9PoiUcVJpgZlUeq,4,0,0,0,0,2,39.33333333,0,0.025,0,0,December,iOS,Chrome,North America,3,Returning,FALSE,No
zCwVjJEE8b3JszY5,4,1,5,0,0,63,1405.327056,0.003174603,0.006349206,8.44235219,0,November,Android,Chrome,North America,1,Returning,FALSE,Yes
EDlW2PzKDNAU8hIh,0,0,0,0,0,15,612,0,0.013333333,0,0,November,Windows,,Central America,2,Returning,TRUE,No
tkNqbvfvHOZF6LSe,2,0,0,0,0,8,183,0,0.00625,0,0,December,Android,Edge,South America,1,Returning,FALSE,No
rnb1YSW8KcN1Ui06,2,7,222.8166667,1,0,22,1032.75,0,0.019230769,16.98117776,0,November,Android,Chrome,Europe,10,Returning,TRUE,No
fplQRB7s77mhRhz7,2,8,130.7,0,0,3,87.5,0,0.022222222,0,0,November,Android,,North America,3,New,TRUE,No
LUiE1GLPyQrVvfL9,2,2,75,0,0,29,1279.089286,0.003333333,0.014166667,35.60912359,0,November,Android,Chrome,Asia-Pacific,11,Returning,FALSE,Yes
yt03yEwsEPcNcKl5,0,1,22.75,0,0,1,0,0,0.066666667,0,0,December,Windows,Safari,North America,8,New,FALSE,Yes
jCfJIG9wcUjl5AFr,2,3,84.5,0,0,6,53.375,0.05,0.035,0,0,November,Windows,Safari,Asia-Pacific,10,Returning,TRUE,No
bcBn8cU6qeF1n4QY,,4,195.5,0,0,31,1028.533333,0.018181818,0.031313131,77.66478213,0,November,iOS,Chrome,North America,13,Returning,FALSE,No
3vCx8snCdjW85Arr,3,2,11,0,0,11,976,0.024358974,0.044688645,0,0,December,Windows,,North America,1,Returning,FALSE,No
FAfVLrBe1QHiYcPS,1,0,0,2,59.5,43,760.875,0.018412698,0.036790123,0,0,December,MacOS,,North America,2,Returning,TRUE,No
B1GDgE6chNVw8tnp,3,6,218.5714286,0,0,35,1760.613095,0,0.01375,16.81772593,0,November,Android,Chrome,Asia-Pacific,2,Returning,FALSE,Yes
HfbZNHrvrHBh3MSb,,0,0,0,0,7,284.5,0,0.028571429,128.4686939,0,December,Android,Chrome,South America,10,Returning,FALSE,Yes
hC55pEIDxaX6HLAF,3,9,198.4333333,7,636.75,113,3312.879422,0.004032258,0.016482015,0,0,November,Android,Chrome,Europe,2,Returning,FALSE,Yes
ItJkBSeCyutEnT15,2,0,0,0,0,10,348.25,0.02,,0,0,November,Android,Chrome,South America,,Returning,FALSE,No
rkqHc2U8TCJ4EivH,0,2,90,0,0,,,0.02,0.03,55.46963196,0,November,iOS,Chrome,Asia-Pacific,8,Returning,FALSE,Yes
0rt3gzQQVFXFxp8T,1,0,0,0,0,8,83.5,0.075,0.1,0,0,December,Android,,Africa,2,Returning,FALSE,No
flJwctFRK1G5pCTm,1,0,0,0,0,7,244.25,0,0.028571429,0,0,December,Android,Chrome,North America,,Returning,FALSE,No
tcBmNXIya8ooxUyk,2,0,0,0,0,,,0,0.011111111,0,0,December,Linux,Brave,Other,20,,FALSE,No
ma3tLEoJc2C6YUzT,2,2,279,0,0,14,553.3333333,0,0.0125,0,0,November,Android,Edge,Asia-Pacific,2,Returning,FALSE,No
FGbRkM2YenZQ7dA3,0,0,0,0,0,6,612.5,0,0.04,0,0,November,Android,Chrome,North America,2,Returning,FALSE,No
m3IWiYgl9NEdr8dx,4,0,0,0,0,11,109.5,0,0.022222222,0,0,December,MacOS,Safari,North America,8,New,FALSE,No
BfL212oS3ZMEIWw8,3,0,0,0,0,116,5389.883333,0.009565217,0.020786749,,0,November,iOS,Chrome,North America,1,Returning,FALSE,No
sZLaWFoIdHJB7tk6,1,3,30,0,0,23,625.3,0.016666667,0.026388889,0,0,December,Android,Chrome,Asia-Pacific,3,Returning,FALSE,No
0nHTiCUNMV5ar98t,1,7,86.75,1,0,101,3094.366667,0.000269542,0.014951401,56.72227169,0,November,Android,Chrome,North America,2,Returning,FALSE,Yes
NFZvTC1bqDi2C17Q,2,0,0,0,0,27,630.75,0.016,0.02,0,0,November,Android,Chrome,Asia-Pacific,1,Returning,TRUE,No
Tun5PXGOfhU0bIBh,1,0,0,0,0,,,0.025,0.05,55.31956658,0,November,Android,Chrome,North America,8,Returning,FALSE,No
wfcapndLuXsJfZO3,2,7,193.75,0,0,,,0.003125,0.014393939,0,0,November,Windows,Chrome,Asia-Pacific,2,Returning,FALSE,No
1MOfELCJuzJ4Ku9M,0,6,122.25,,,60,2719.654762,0.006557377,0.012080406,0,0,December,Windows,Chrome,North America,,Returning,FALSE,No
fRryhUgq2LPB5XNw,3,9,65.54166667,0,0,6,744.1666667,0,0.004,0,0,December,Android,Edge,North America,2,Returning,FALSE,No
J6TdfYLlZhzOGaS4,2,0,0,0,0,6,163,0,0.033333333,0,0,December,Android,Edge,Middle East,1,Returning,FALSE,No
bgxEDAMg4rcXIoIX,,0,0,0,0,5,200.9333333,0,0.08,0,0,December,iOS,,North America,6,Returning,FALSE,No
suGW7qkNn9V5919a,3,,,2,286.6666667,114,3616.008121,0.004093567,0.013535432,0,,December,iOS,Chrome,Other,,Returning,FALSE,No
Ye5mEAyNUtR8eOEF,,2,324.5,1,0,21,696.225,0.008333333,0.018055556,0,0,November,Windows,Safari,South America,2,Returning,FALSE,No
8rmQXa3xK225m9bD,3,0,0,0,0,9,275.1666667,0.022222222,0.033333333,0,0,November,iOS,Chrome,North America,13,Returning,FALSE,No
OVmMzGp581lgg24Y,0,0,0,2,4,45,2984.130952,0.004255319,0.02141844,0,0,November,Android,Chrome,North America,1,Returning,FALSE,No
VOIyJDpeu1qeA7S7,4,2,11,0,0,132,4424.916667,0.00610687,0.020093774,14.99601118,0,November,Android,Chrome,South America,1,Returning,FALSE,Yes
Clztta4Tzcl4jAC8,1,0,0,0,0,5,168.9,0,0.011428571,0,0,December,iOS,Chrome,North America,2,New,FALSE,No
ylIXyxyRJndgcBB2,3,7,122.875,0,0,22,250.0357143,0,0.03974359,0,0,December,Android,Chrome,North America,2,New,FALSE,No
1hVewiGmRkjfxmyE,4,2,87.5,0,0,29,1352.133333,0,0.025287356,34.60160214,0,November,iOS,Chrome,Middle East,2,Returning,TRUE,Yes
qFmdW8csQ1utfTHS,0,0,0,0,0,1,0,0.2,0.2,0,0,December,,Chrome,Europe,10,,FALSE,No
n9F5AiIuqx9C5BUV,2,0,0,0,0,11,169.375,0,0.018181818,0,0,December,iOS,Chrome,Asia-Pacific,1,Returning,FALSE,No
jS6818goMtC0lyyN,4,5,176.25,0,0,13,1183.05,0,0.0375,0,0,December,Android,,North America,2,Returning,FALSE,No
X8PrDUzkdWz6Fg57,,0,0,0,0,8,158.25,0,0.003571429,0,0,November,Windows,UC Browser,South America,11,Returning,TRUE,No
7IJDX16aCx62qJ4Q,,0,0,0,0,20,513.3333333,0,0.015357143,0,0,December,Android,Chrome,Asia-Pacific,2,Returning,FALSE,No
vgOjY6QjX31zoeM8,4,12,509.53125,2,11,33,2032.599702,0,0.020476926,5.730539288,0,November,Android,Chrome,,1,Returning,FALSE,No
6NcCj1SOAvA8jWxa,2,0,0,0,0,2,0,0.2,0.2,0,0,November,Windows,Safari,Central America,1,,FALSE,No
N37MjNsVr4T1lCpq,2,0,0,0,0,22,464.6583333,0.018181818,0.034090909,0,0,November,Windows,Safari,,2,Returning,TRUE,No
ULWYoU4MaSKvw0nZ,4,0,0,0,0,69,1238.586029,0.018571429,0.045269841,0,0,November,,UC Browser,Oceania,1,Returning,FALSE,No
3os4RRHgpHVZ5JsA,3,0,0,0,0,1,0,0.2,0.2,0,0,November,Windows,UC Browser,Asia-Pacific,1,Returning,FALSE,No
UM5wsSoYms3RVCaL,3,0,0,0,0,69,3621.066667,0.001492537,0.02032147,0,0,November,,Safari,North America,2,Returning,FALSE,Yes
AxTyPvWAkk2oHtR9,3,1,6,0,0,57,1836.775,0,0.004093567,0,0,November,Android,Chrome,Oceania,2,Returning,FALSE,No
IfgKJeN8HcxnYSDi,2,0,0,0,0,3,23,0,0.066666667,0,0,November,Android,Chrome,South America,3,Returning,FALSE,No
0J4xq76V5X8djsry,3,0,0,0,0,16,898.7583333,0.00625,0.014583333,0,0,November,Windows,Safari,North America,1,Returning,FALSE,Yes
6zXZBgxm1UdcXQVd,2,4,80,0,0,326,11945.62954,0.001849665,0.017527555,0,0,November,Android,Chrome,North America,2,Returning,FALSE,Yes
Jk5iMg5sL7yUV6wB,3,0,0,0,0,16,824.2291667,0,0.045138889,0,0,December,Android,Chrome,Asia-Pacific,2,Returning,FALSE,Yes
CZN4WQx4H4HGDJUM,3,0,0,0,0,,,0.007692308,0.018376068,0,0,November,Android,Chrome,Middle East,11,Returning,FALSE,No
HwGzr1bWsYxMWQi0,1,1,8,0,0,33,636.5833333,0,0.00625,0,0,December,iOS,Chrome,North America,2,New,FALSE,No
4L88ZNZ9uL4yIFIm,1,6,214,0,0,27,830.1041667,0,0.021428571,0,0,December,Windows,Safari,Europe,2,Returning,FALSE,No
f8eZYbT2BnB5QT14,1,0,0,0,0,10,249.5,0,0.02,0,0,December,Android,Chrome,Asia-Pacific,8,Returning,FALSE,No
ecFh0B2n9z6ZY7ld,3,1,51.5,0,0,,,0.003571429,0.0275,0,0,November,Android,Chrome,Other,2,Returning,FALSE,No
sH3iIWaq3STwjodB,2,0,0,0,0,57,2167.126924,0.008181818,0.017137357,12.360043,0,November,iOS,Chrome,Asia-Pacific,1,Returning,TRUE,Yes
ay8UUId3MOhANeum,0,,,0,0,8,943.5,0.025,0.045833333,0,0,December,iOS,Chrome,Asia-Pacific,10,Returning,FALSE,No
IuiEQomcXhMqC3tL,1,0,0,0,0,5,62.5,0,0.04,0,0,November,Android,Chrome,North America,8,New,FALSE,No
h9WQSvIQvB6MOSoE,1,6,82.2,0,0,176,5505.401209,0,0.005809793,10.59423174,0,November,Android,Chrome,North America,3,Returning,FALSE,Yes
csmpD2qiZqwMVHvI,2,9,268.5,0,0,8,407.5,0,0.0275,0,0,December,iOS,Chrome,Asia-Pacific,,Returning,FALSE,No
XAfd0jzXhAxhV1Ha,0,0,0,0,0,28,363.25,0,0.007142857,0,0,November,Android,Chrome,North America,3,,FALSE,No
GYNpxeUAt64Q8yda,1,0,0,0,0,27,610.1916667,0.015384615,0.03974359,0,0,December,Android,Chrome,Europe,2,Returning,FALSE,No
ejgU6sA27wDn1NgU,3,7,133.4666667,4,46.5,26,1357.833333,0,0.018487395,,0,November,iOS,Chrome,Other,2,New,TRUE,Yes
nfjfNT6QwwldL0AL,3,0,0,0,0,8,97,0,0.025,0,0,November,Android,Chrome,Asia-Pacific,2,Returning,FALSE,Yes
q3i4R4MDZ2tIoz6A,2,0,0,0,0,4,133.5,0,0.025,0,0,December,MacOS,Chrome,North America,2,New,FALSE,No
PTPDQ4m02Y1TpPfT,2,,,0,0,17,336.5833333,0,0.03,0,0,November,iOS,Chrome,North America,1,Returning,FALSE,No
xs7U7TMJWacydfBk,1,4,379.5,0,0,188,8618.031872,0.003454411,0.019765654,0,0,November,Android,Chrome,North America,2,Returning,FALSE,No
WKaRYjYgQ7lCdoAc,2,0,0,0,0,15,281.7380952,0,0.001923077,57.82473775,0,November,Android,Edge,North America,2,New,FALSE,Yes
38LwxOWeZE2VLj1W,3,0,0,0,0,1,0,0.2,0.2,,0,November,Android,Firefox,North America,1,Returning,TRUE,No
rHyHSX5g9c8oxKCV,4,3,150.75,1,14,13,308.5,0,0.0125,0,0,December,Android,Chrome,Africa,2,New,TRUE,No
hyY2o8o8OvZmgChL,3,0,0,0,0,5,1289,0.066666667,0.084,0,0,November,iOS,Chrome,North America,13,Returning,FALSE,No
iQkfN2zzgicJZAU1,0,2,217,0,0,34,409.5,0,0.005555556,0,0,December,Android,Chrome,South America,2,Returning,FALSE,No
dURF5q87kevBnJu5,,5,39.83333333,0,0,34,2348.8125,0.02,0.055166667,0,0,December,Android,,Asia-Pacific,1,Returning,FALSE,No
GbxcfBHKY9YUpTKO,0,0,0,1,0,0,0,0.2,0.2,0,0,November,Windows,Safari,Asia-Pacific,15,Returning,FALSE,No
h8ybtBejw2R9yC8R,1,4,189.6666667,0,0,27,687.5,0,,0,0,December,Android,Chrome,,2,New,FALSE,No
yf0VWfYmNeqINb8d,3,0,0,0,0,1,0,0.2,0.2,0,0,November,iOS,Chrome,Asia-Pacific,2,Returning,FALSE,No
i3ABf2b12jLEJRpV,1,5,501.75,0,0,18,628.5833333,0.004761905,0.012698413,37.02263046,0,November,Android,Chrome,Asia-Pacific,3,Returning,FALSE,Yes
q5xhHL5pDdoyvUa4,0,12,217.0833333,5,480.125,90,1996.565909,0.013684211,0.027807876,0,0,November,iOS,Chrome,Asia-Pacific,1,Returning,FALSE,No
d3H3t0otUIwdKL9p,3,1,2,1,0,77,2476.154789,0.005128205,,0,0,December,Android,Chrome,North America,2,Returning,FALSE,Yes
tGiZwgmQ4yWacAUC,1,0,0,0,0,18,211.4166667,0.033333333,0.061111111,0,0,November,Android,Chrome,Africa,,Returning,TRUE,No
TzyoOEaKQVhv7oz1,0,1,21,0,0,81,2930.722222,0.003658537,0.018943089,0,0,November,,Chrome,Asia-Pacific,,Returning,TRUE,Yes
V9AddBAws0TxDXhx,4,2,67.5,0,0,10,268,0,0.018181818,59.51850423,0,December,Android,Chrome,North America,,New,FALSE,Yes
z1KIX2zwbl1YOBtq,3,3,334,0,0,,,0,0.003030303,42.70505393,0,December,Linux,Brave,Other,20,Other,FALSE,Yes
7kpprkyBrTIO2ukR,3,0,0,1,0,82,2710.381731,0.004938272,0.021957672,0,0,November,iOS,Chrome,Asia-Pacific,2,Returning,FALSE,Yes
FMrfoSDhxiY2SNBJ,0,9,183.3,2,34,45,2904.922294,0,0.011870748,0,0,December,,Safari,North America,8,Returning,TRUE,No
5JYpq1MLGC6HSk3m,3,0,0,0,0,8,427.75,0,0.0125,0,0,December,MacOS,Chrome,,2,,FALSE,No
cC0AjXQSUr0bgnFw,3,1,14,0,0,14,988.0625,0.014285714,0.028571429,68.84905671,0,December,Android,Firefox,Other,1,Returning,FALSE,Yes
mPagcH6ukTvh2SLL,3,,,0,0,3,428.5,0,0.066666667,0,0,November,Windows,Safari,Asia-Pacific,8,Returning,FALSE,Yes
24I7ReL13h374vAa,0,,,0,0,29,2999.716667,0,0.005952381,0,0,December,iOS,Chrome,Europe,6,Returning,FALSE,No
Pv9SuOl1Jj8v5dS6,1,5,369.375,2,59,19,1328.5,0.027272727,0.031818182,14.78422174,0,November,iOS,Chrome,North America,13,Returning,FALSE,No
